wavenumber,absorbance
856.0061459999918,0.023143269686875453
857.3116319999917,0.022081021368420523
858.6171179999917,0.021688898730724705
859.9226039999917,0.022044271830674752
861.2280899999917,0.02239964493062479
862.5335759999916,0.02254175604317106
863.8390619999916,0.022375346793667292
865.1445479999916,0.022208937544163525
866.4500339999915,0.022121168720930482
867.7555199999915,0.022182884403170514
869.0610059999915,0.02224460008541054
870.3664919999915,0.022156590399533754
871.6719779999914,0.021684967367897646
872.9774639999914,0.021213344336261535
874.2829499999914,0.020880842877899437
875.5884359999914,0.021051104512150327
876.8939219999913,0.021221366146401213
878.1994079999913,0.021408058460452743
879.5048939999913,0.021685888609763997
880.8103799999913,0.021963718759075254
882.1158659999912,0.022164944581598213
883.4213519999912,0.021579658060194098
884.7268379999912,0.020994371538789976
886.0323239999911,0.02043220334937637
887.3378099999911,0.02078060878333749
888.6432959999911,0.021129014217298615
889.9487819999911,0.021477419651259735
891.254267999991,0.02144182033218766
892.559753999991,0.02140368156936312
893.865239999991,0.02135804035577822
895.170725999991,0.021300112697632108
896.4762119999909,0.021232385192928884
897.7816979999909,0.021159006540279766
899.0871839999909,0.02069908320957701
900.3926699999909,0.02014837346887548
901.6981559999908,0.0196051824356117
903.0036419999908,0.019926550230530374
904.3091279999908,0.020507952301272916
905.6146139999908,0.021076168189349848
906.9200999999907,0.021014424154171693
908.2255859999907,0.020691192093431926
909.5310719999907,0.020367960032692166
910.8365579999906,0.020292327887193644
912.1420439999906,0.020368713694558754
913.4475299999906,0.020437548068856694
914.7530159999906,0.02031890624115153
916.0585019999905,0.0200668817249863
917.3639879999905,0.019814857208821063
918.6694739999905,0.019825677171192914
919.9749599999905,0.020055945427959413
921.2804459999904,0.020277676839929662
922.5859319999904,0.020314548501784508
923.8914179999904,0.020124403082069357
925.1969039999904,0.01994755719913017
926.5023899999903,0.01971874729003884
927.8078759999903,0.019413300831136713
929.1133619999903,0.019107854372234584
930.4188479999902,0.019047167461424735
931.7243339999902,0.01946877532772686
933.0298199999902,0.019884663885253118
934.3353059999902,0.02007347458545652
935.6407919999901,0.019618612403843525
936.9462779999901,0.019156124104600675
938.2517639999901,0.018819676855564113
939.5572499999901,0.019048133661176157
940.86273599999,0.019268947551528855
942.16822199999,0.019401552758941943
943.47370799999,0.018976659291886615
944.77919399999,0.0185517658248313
946.0846799999899,0.01819051897497621
947.3901659999899,0.018746846194176676
948.6956519999899,0.019303173413377145
950.0011379999899,0.01985850082030776
951.3066239999898,0.019267867641826062
952.6121099999898,0.018677234463344364
953.9175959999898,0.018086601284862665
955.2230819999897,0.018208833169809847
956.5285679999897,0.01839251064036215
957.8340539999897,0.018555111351789583
959.1395399999897,0.018634316865648926
960.4450259999896,0.018706858035974182
961.7505119999896,0.018792816178373677
963.0559979999896,0.018763689641820215
964.3614839999896,0.018703425927636817
965.6669699999895,0.018643162213453416
966.9724559999895,0.018549955264642162
968.2779419999895,0.018433184770834086
969.5834279999895,0.018324120825747407
970.8889139999894,0.01821678530729336
972.1943999999894,0.018121589011151726
973.4998859999894,0.018032218362434044
974.8053719999893,0.0182075349646565
976.1108579999893,0.01853363458728988
977.4163439999893,0.0188675098363578
978.7218299999893,0.01873021667535903
980.0273159999892,0.01822093738401119
981.3328019999892,0.017717668721237603
982.6382879999892,0.017582797127684166
983.9437739999892,0.01783300199222365
985.2492599999891,0.01809036994492303
986.5547459999891,0.01818523389325753
987.8602319999891,0.018049662202341107
989.165717999989,0.017900262896970467
990.471203999989,0.018069573297151184
991.776689999989,0.018585172635675388
993.082175999989,0.019127667107172855
994.387661999989,0.01946229263578801
995.6931479999889,0.019169910624562633
996.9986339999889,0.01886965524006931
998.3041199999889,0.018675979882197304
999.6096059999888,0.01918570071906211
1000.9150919999888,0.01966768091587761
1002.2205779999888,0.020065772590286236
1003.5260639999888,0.02017880611972958
1004.8315499999887,0.020444181457853768
1006.1370359999887,0.0207400411143443
1007.4425219999887,0.020977580944769886
1008.7480079999887,0.021287131146356074
1010.0534939999886,0.021660980515827384
1011.3589799999886,0.022546746046758433
1012.6644659999886,0.023459412308962403
1013.9699519999886,0.024161332227602552
1015.2754379999885,0.02466575686365367
1016.5809239999885,0.024858099967611035
1017.8864099999885,0.02490575354054509
1019.1918959999884,0.02546245852484623
1020.4973819999884,0.026157585984610977
1021.8028679999884,0.027138125170423168
1023.1083539999884,0.027494094637142686
1024.4138399999883,0.027451573130605623
1025.7193259999883,0.027290425194068477
1027.0248119999883,0.027988431411457702
1028.3302979999883,0.028745875481000417
1029.6357839999882,0.029377753274428216
1030.9412699999882,0.02922163497624218
1032.2467559999882,0.0287687266804122
1033.5522419999882,0.028269244318510585
1034.8577279999881,0.028241740984086203
1036.163213999988,0.02843180553602924
1037.468699999988,0.02873878440166519
1038.774185999988,0.028604048876677154
1040.079671999988,0.028182233584784375
1041.385157999988,0.027781743244379657
1042.690643999988,0.02882740065535362
1043.996129999988,0.022789587953402253
1045.301615999988,0.021555480561786716
1046.607101999988,0.023902802253315952
1047.9125879999879,0.0250123974854526
1049.2180739999878,0.025756213206279792
1050.5235599999878,0.027443493615924647
1051.8290459999878,0.029479109758003642
1053.1345319999878,0.03167812644819607
1054.4400179999877,0.033024628211423684
1055.7455039999877,0.033715607271984895
1057.0509899999877,0.034115637209925456
1058.3564759999877,0.03410774860885589
1059.6619619999876,0.033540043083334886
1060.9674479999876,0.03280227426579957
1062.2729339999876,0.032126354285777425
1063.5784199999875,0.029322963043081178
1064.8839059999875,0.024699335062480676
1066.1893919999875,0.022771560254020568
1067.4948779999875,0.021270389202781907
1068.8003639999874,0.019241743999685448
1070.1058499999874,0.017842510555467192
1071.4113359999874,0.017762916941659393
1072.7168219999874,0.017971858387831108
1074.0223079999873,0.01833639355410439
1075.3277939999873,0.01791562822977782
1076.6332799999873,0.017509127894766198
1077.9387659999873,0.01706618999295896
1079.2442519999872,0.017230599596055707
1080.5497379999872,0.0174628726082456
1081.8552239999872,0.017713323783077838
1083.1607099999871,0.017481138269232793
1084.4661959999871,0.01717212500056648
1085.771681999987,0.016861152453947263
1087.077167999987,0.01699392747956373
1088.382653999987,0.01722016171029499
1089.688139999987,0.017460222825772496
1090.993625999987,0.01726321390306123
1092.299111999987,0.016939359460198963
1093.604597999987,0.0166214188605887
1094.910083999987,0.016578316580373904
1096.2155699999869,0.01665462264177456
1097.5210559999869,0.01673092870317522
1098.8265419999868,0.01688108250257963
1100.1320279999868,0.017074027752426977
1101.4375139999868,0.017253222123373893
1102.7429999999868,0.01722228679195542
1104.0484859999867,0.017032230706647243
1105.3539719999867,0.01684217462133907
1106.6594579999867,0.016865289913928494
1107.9649439999866,0.017110986183659704
1109.2704299999866,0.017348832037995202
1110.5759159999866,0.017320867632272436
1111.8814019999866,0.01696364967172663
1113.1868879999865,0.01660643171118083
1114.4923739999865,0.016582240775162738
1115.7978599999865,0.017108014439183784
1117.1033459999865,0.01764757016326324
1118.4088319999864,0.017837496125974198
1119.7143179999864,0.017271953768306647
1121.0198039999864,0.016706411410639103
1122.3252899999864,0.016373928612215195
1123.6307759999863,0.016793121611177776
1124.9362619999863,0.01721822845339237
1126.2417479999863,0.017515481115838036
1127.5472339999862,0.017250150635968128
1128.8527199999862,0.01697106927719781
1130.1582059999862,0.016714127684955588
1131.4636919999862,0.016781121241225393
1132.7691779999861,0.016846217650207895
1134.0746639999861,0.01692308608161265
1135.380149999986,0.017057707045348224
1136.685635999986,0.017200108017107266
1137.991121999986,0.017348356533371294
1139.296607999986,0.017212316738946506
1140.602093999986,0.017066457077853366
1141.907579999986,0.01694209698647496
1143.213065999986,0.017111927462962816
1144.518551999986,0.01730734621371844
1145.8240379999859,0.017481212431606094
1147.1295239999858,0.017161539306783026
1148.4350099999858,0.01679043739809386
1149.7404959999858,0.016417442506759486
1151.0459819999858,0.016601275211790858
1152.3514679999857,0.016927171997916674
1153.6569539999857,0.017253068784042487
1154.9624399999857,0.017108183698758703
1156.2679259999857,0.016795496113715235
1157.5734119999856,0.01646921146286348
1158.8788979999856,0.016486987368680633
1160.1843839999856,0.016673825633349137
1161.4898699999856,0.016874260963825938
1162.7953559999855,0.016683597990438524
1164.1008419999855,0.01623837215087367
1165.4063279999855,0.015793190213553552
1166.7118139999855,0.015824027068288407
1168.0172999999854,0.01623575763342514
1169.3227859999854,0.016583033705307344
1170.6282719999854,0.01679902302468105
1171.9337579999853,0.016860267944686688
1173.2392439999853,0.01691420296582459
1174.5447299999853,0.016824461407825498
1175.8502159999853,0.01652220149465034
1177.1557019999852,0.016244557861512434
1178.4611879999852,0.016125227260497952
1179.7666739999852,0.01618490200183328
1181.0721599999852,0.016209421848291702
1182.3776459999851,0.016225491977061596
1183.683131999985,0.016262753623343087
1184.988617999985,0.016301054387003428
1186.294103999985,0.016344283168996408
1187.599589999985,0.016414293307752393
1188.905075999985,0.016484465944804075
1190.210561999985,0.016462838731525882
1191.516047999985,0.015838611070578098
1192.821533999985,0.015201326721727361
1194.127019999985,0.01470124568091007
1195.4325059999849,0.015410554273099522
1196.7379919999848,0.016119862865288978
1198.0434779999848,0.01678999473037997
1199.3489639999848,0.016322968882836273
1200.6544499999848,0.015882084520243738
1201.9599359999847,0.015478898627758138
1203.2654219999847,0.015910460448492477
1204.5709079999847,0.016340010431725244
1205.8763939999847,0.016644026159133924
1207.1818799999846,0.016519146149848007
1208.4873659999846,0.016337214983415286
1209.7928519999846,0.01614929528678153
1211.0983379999846,0.016932494704151833
1212.4038239999845,0.017888224348230425
1213.7093099999845,0.018851972183731382
1215.0147959999845,0.018442750249324055
1216.3202819999844,0.01761239095020373
1217.6257679999844,0.016798226825672658
1218.9312539999844,0.016912005914129672
1220.2367399999844,0.017364772571213376
1221.5422259999843,0.017833678244019047
1222.8477119999843,0.018275177308062183
1224.1531979999843,0.018710973780276686
1225.4586839999843,0.01913876137475394
1226.7641699999842,0.018889692846588188
1228.0696559999842,0.01823939837858032
1229.3751419999842,0.017577109261411063
1230.6806279999842,0.017254543891863608
1231.9861139999841,0.017260435295611835
1233.291599999984,0.017266326699360065
1234.597085999984,0.017333169267895503
1235.902571999984,0.017483001189512837
1237.208057999984,0.017632879289499203
1238.513543999984,0.01805427286286704
1239.819029999984,0.01893850369749899
1241.124515999984,0.019845602262049
1242.430001999984,0.02030524654786125
1243.735487999984,0.019827906094798255
1245.0409739999839,0.019358469704662744
1246.3464599999838,0.019070121031901414
1247.6519459999838,0.01931271409178386
1248.9574319999838,0.019561234435482754
1250.2629179999838,0.019696870853069454
1251.5684039999837,0.019412538602930397
1252.8738899999837,0.019126292648542965
1254.1793759999837,0.01897768062906747
1255.4848619999837,0.019832286118611032
1256.7903479999836,0.020688930544373804
1258.0958339999836,0.02149409101428264
1259.4013199999836,0.021857043021821662
1260.7068059999835,0.022219995029360687
1262.0122919999835,0.02259857451950267
1263.3177779999835,0.02314162690579213
1264.6232639999835,0.023734954102488128
1265.9287499999834,0.02429615253144683
1267.2342359999834,0.02580345382125317
1268.5397219999834,0.027393329605728423
1269.8452079999834,0.02900133758669505
1271.1506939999833,0.027271004595049497
1272.4561799999833,0.025091596109922936
1273.7616659999833,0.022926240546389698
1275.0671519999833,0.022245707642207544
1276.3726379999832,0.021892551570802145
1277.6781239999832,0.021553480988624255
1278.9836099999832,0.02120091839445714
1280.2890959999831,0.020826442626758684
1281.5945819999831,0.02046000830443165
1282.900067999983,0.021336370485532517
1284.205553999983,0.022784487672842493
1285.511039999983,0.02425263701155728
1286.816525999983,0.024680224094852144
1288.122011999983,0.024497422179196017
1289.427497999983,0.024320608793740952
1290.732983999983,0.024764628515106628
1292.038469999983,0.02568867417321862
1293.3439559999829,0.026598745377869725
1294.6494419999829,0.02668818079983856
1295.9549279999828,0.025938519162526742
1297.2604139999828,0.025189044910629507
1298.5658999999828,0.02539446435453946
1299.8713859999827,0.026819195278813365
1301.1768719999827,0.028231710706484864
1302.4823579999827,0.029587399479133452
1303.7878439999827,0.03081358524141933
1305.0933299999826,0.03203364173236077
1306.3988159999826,0.03239496799238896
1307.7043019999826,0.030763329169480932
1309.0097879999826,0.029125546636413376
1310.3152739999825,0.0281579813282491
1311.6207599999825,0.02928111528994504
1312.9262459999825,0.030412423300473487
1314.2317319999825,0.03190126287194329
1315.5372179999824,0.03509263583240539
1316.8427039999824,0.038275887446003694
1318.1481899999824,0.040581498327608545
1319.4536759999824,0.03609486304923613
1320.7591619999823,0.03161432836722829
1322.0646479999823,0.027260051101829323
1323.3701339999823,0.025329128006014008
1324.6756199999822,0.0233982049101987
1325.9811059999822,0.02146728181438338
1327.2865919999822,0.02107446463093128
1328.5920779999822,0.020695909534589135
1329.8975639999821,0.020311253841882402
1331.203049999982,0.020288007522230016
1332.508535999982,0.020286184982731274
1333.814021999982,0.02027824754299468
1335.119507999982,0.03022647413156689
1336.424993999982,0.04184295020915686
1337.730479999982,0.053451271448387606
1339.035965999982,0.053478393181420864
1340.341451999982,0.05048221116796325
1341.646937999982,0.04747988544434609
1342.9524239999819,0.04098640207045896
1344.2579099999818,0.03321310390255586
1345.5633959999818,0.025460417584898785
1346.8688819999818,0.022928405650071627
1348.1743679999818,0.023002181434797993
1349.4798539999817,0.023055246890941287
1350.7853399999817,0.02292096667845195
1352.0908259999817,0.02267068050275454
1353.3963119999817,0.022401643515225566
1354.7017979999816,0.02416134609951731
1356.0072839999816,0.027682696827317155
1357.3127699999816,0.031195732345511824
1358.6182559999816,0.03512328754998559
1359.9237419999815,0.03948366697382101
1361.2292279999815,0.04382290339753204
1362.5347139999815,0.04524362505325921
1363.8401999999815,0.042481753852111115
1365.1456859999814,0.03971988265096303
1366.4511719999814,0.036924511349060295
1367.7566579999814,0.03408071326812021
1369.0621439999813,0.03127359258963385
1370.3676299999813,0.031031318991530436
1371.6731159999813,0.03736297702479257
1372.9786019999813,0.04369468939950648
1374.2840879999812,0.04784786301864054
1375.5895739999812,0.044216582658565054
1376.8950599999812,0.04058530229848959
1378.2005459999812,0.03679566308678342
1379.5060319999811,0.03211828785648128
1380.811517999981,0.02744960907715919
1382.117003999981,0.023676040519122397
1383.422489999981,0.028913071634355674
1384.727975999981,0.03415877745941887
1386.033461999981,0.03920824855265916
1387.338947999981,0.03770331645630237
1388.644433999981,0.03620494154230695
1389.949919999981,0.03466181944876907
1391.255405999981,0.03859900691559865
1392.5608919999809,0.04276399530112396
1393.8663779999808,0.04693746751025148
1395.1718639999808,0.05170976521234706
1396.4773499999808,0.05653479289185969
1397.7828359999808,0.06133874349445897
1399.0883219999807,0.055155155685380736
1400.3938079999807,0.04678381062837251
1401.6992939999807,0.038412516200151126
1403.0047799999807,0.03460429151746564
1404.3102659999806,0.032141676095029575
1405.6157519999806,0.029691564765853763
1406.9212379999806,0.03158454023651739
1408.2267239999805,0.03528495560053635
1409.5322099999805,0.03898542051091163
1410.8376959999805,0.03519188277254755
1412.1431819999805,0.027227951288004364
1413.4486679999804,0.019270221955627158
1414.7541539999804,0.029187527315124497
1416.0596399999804,0.05217255972684996
1417.3651259999804,0.07523678632111798
1418.6706119999803,0.07895796583527945
1419.9760979999803,0.06439331281209562
1421.2815839999803,0.049802589889253936
1422.5870699999803,0.0424928917327899
1423.8925559999802,0.04405943289857929
1425.1980419999802,0.04560546918891891
1426.5035279999802,0.043851381821691786
1427.8090139999802,0.03680328892853778
1429.1144999999801,0.029763370084216225
1430.41998599998,0.02853085535408647
1431.72547199998,0.039529739023258736
1433.03095799998,0.050528622692431
1434.33644399998,0.057955603755868015
1435.64192999998,0.0551089389197276
1436.94741599998,0.052326199170631846
1438.25290199998,0.04846477100608861
1439.55838799998,0.04068876962595318
1440.86387399998,0.032949849492628955
1442.1693599999799,0.026212341629020686
1443.4748459999798,0.026296634476009113
1444.7803319999798,0.026387056594342026
1446.0858179999798,0.026716477350904502
1447.3913039999798,0.030442609650100094
1448.6967899999797,0.03418302605899935
1450.0022759999797,0.0379183727793873
1451.3077619999797,0.04341410963491428
1452.6132479999796,0.04892416424943328
1453.9187339999796,0.054454781917739906
1455.2242199999796,0.06750297691411244
1456.5297059999796,0.08102625763291228
1457.8351919999795,0.09458842712421844
1459.1406779999795,0.08396079405284197
1460.4461639999795,0.0697948810814186
1461.7516499999795,0.05566965616347014
1463.0571359999794,0.04861523560196407
1464.3626219999794,0.04323193594287563
1465.6681079999794,0.03785480907662551
1466.9735939999794,0.0366293753804903
1468.2790799999793,0.036790558144373126
1469.5845659999793,0.036968108307116554
1470.8900519999793,0.048059567324659845
1472.1955379999793,0.06420978523947385
1473.5010239999792,0.08032606474748888
1474.8065099999792,0.08201222670417832
1476.1119959999792,0.07479227840557588
1477.4174819999791,0.06753215436278928
1478.7229679999791,0.056084663457955916
1480.028453999979,0.04129601851688002
1481.333939999979,0.026519704585805267
1482.639425999979,0.024069237410333677
1483.944911999979,0.0344811134559193
1485.250397999979,0.04489913321166451
1486.555883999979,0.054921105140070786
1487.861369999979,0.06446648649594157
1489.166855999979,0.07399350943978013
1490.4723419999789,0.0755822747640654
1491.7778279999789,0.06312419167647387
1493.0833139999788,0.05065576861799448
1494.3887999999788,0.04386761864580886
1495.6942859999788,0.05054149583674491
1496.9997719999787,0.05724206552418941
1498.3052579999787,0.06165520946489221
1499.6107439999787,0.058457174555555234
1500.9162299999787,0.05523862497630514
1502.2217159999786,0.05498260202826621
